0.000	1.000	2.000	3.000	4.000	5.000	6.000	1.000	1.414	2.236	3.162	4.123	5.099	6.083	2.000	2.236	2.828	3.606	4.472	5.385	6.325	3.000	3.162	3.606	4.243	5.000	5.831	6.708	4.000	4.123	4.472	5.000	5.657	6.403	7.211	5.000	5.099	5.385	5.831	6.403	7.071	7.810	6.000	6.083	6.325	6.708	7.211	7.810	8.485
1.000	0.000	1.000	2.000	3.000	4.000	5.000	1.414	1.000	1.414	2.236	3.162	4.123	5.099	2.236	2.000	2.236	2.828	3.606	4.472	5.385	3.162	3.000	3.162	3.606	4.243	5.000	5.831	4.123	4.000	4.123	4.472	5.000	5.657	6.403	5.099	5.000	5.099	5.385	5.831	6.403	7.071	6.083	6.000	6.083	6.325	6.708	7.211	7.810
2.000	1.000	0.000	1.000	2.000	3.000	4.000	2.236	1.414	1.000	1.414	2.236	3.162	4.123	2.828	2.236	2.000	2.236	2.828	3.606	4.472	3.606	3.162	3.000	3.162	3.606	4.243	5.000	4.472	4.123	4.000	4.123	4.472	5.000	5.657	5.385	5.099	5.000	5.099	5.385	5.831	6.403	6.325	6.083	6.000	6.083	6.325	6.708	7.211
3.000	2.000	1.000	0.000	1.000	2.000	3.000	3.162	2.236	1.414	1.000	1.414	2.236	3.162	3.606	2.828	2.236	2.000	2.236	2.828	3.606	4.243	3.606	3.162	3.000	3.162	3.606	4.243	5.000	4.472	4.123	4.000	4.123	4.472	5.000	5.831	5.385	5.099	5.000	5.099	5.385	5.831	6.708	6.325	6.083	6.000	6.083	6.325	6.708
4.000	3.000	2.000	1.000	0.000	1.000	2.000	4.123	3.162	2.236	1.414	1.000	1.414	2.236	4.472	3.606	2.828	2.236	2.000	2.236	2.828	5.000	4.243	3.606	3.162	3.000	3.162	3.606	5.657	5.000	4.472	4.123	4.000	4.123	4.472	6.403	5.831	5.385	5.099	5.000	5.099	5.385	7.211	6.708	6.325	6.083	6.000	6.083	6.325
5.000	4.000	3.000	2.000	1.000	0.000	1.000	5.099	4.123	3.162	2.236	1.414	1.000	1.414	5.385	4.472	3.606	2.828	2.236	2.000	2.236	5.831	5.000	4.243	3.606	3.162	3.000	3.162	6.403	5.657	5.000	4.472	4.123	4.000	4.123	7.071	6.403	5.831	5.385	5.099	5.000	5.099	7.810	7.211	6.708	6.325	6.083	6.000	6.083
6.000	5.000	4.000	3.000	2.000	1.000	0.000	6.083	5.099	4.123	3.162	2.236	1.414	1.000	6.325	5.385	4.472	3.606	2.828	2.236	2.000	6.708	5.831	5.000	4.243	3.606	3.162	3.000	7.211	6.403	5.657	5.000	4.472	4.123	4.000	7.810	7.071	6.403	5.831	5.385	5.099	5.000	8.485	7.810	7.211	6.708	6.325	6.083	6.000
1.000	1.414	2.236	3.162	4.123	5.099	6.083	0.000	1.000	2.000	3.000	4.000	5.000	6.000	1.000	1.414	2.236	3.162	4.123	5.099	6.083	2.000	2.236	2.828	3.606	4.472	5.385	6.325	3.000	3.162	3.606	4.243	5.000	5.831	6.708	4.000	4.123	4.472	5.000	5.657	6.403	7.211	5.000	5.099	5.385	5.831	6.403	7.071	7.810
1.414	1.000	1.414	2.236	3.162	4.123	5.099	1.000	0.000	1.000	2.000	3.000	4.000	5.000	1.414	1.000	1.414	2.236	3.162	4.123	5.099	2.236	2.000	2.236	2.828	3.606	4.472	5.385	3.162	3.000	3.162	3.606	4.243	5.000	5.831	4.123	4.000	4.123	4.472	5.000	5.657	6.403	5.099	5.000	5.099	5.385	5.831	6.403	7.071
2.236	1.414	1.000	1.414	2.236	3.162	4.123	2.000	1.000	0.000	1.000	2.000	3.000	4.000	2.236	1.414	1.000	1.414	2.236	3.162	4.123	2.828	2.236	2.000	2.236	2.828	3.606	4.472	3.606	3.162	3.000	3.162	3.606	4.243	5.000	4.472	4.123	4.000	4.123	4.472	5.000	5.657	5.385	5.099	5.000	5.099	5.385	5.831	6.403
3.162	2.236	1.414	1.000	1.414	2.236	3.162	3.000	2.000	1.000	0.000	1.000	2.000	3.000	3.162	2.236	1.414	1.000	1.414	2.236	3.162	3.606	2.828	2.236	2.000	2.236	2.828	3.606	4.243	3.606	3.162	3.000	3.162	3.606	4.243	5.000	4.472	4.123	4.000	4.123	4.472	5.000	5.831	5.385	5.099	5.000	5.099	5.385	5.831
4.123	3.162	2.236	1.414	1.000	1.414	2.236	4.000	3.000	2.000	1.000	0.000	1.000	2.000	4.123	3.162	2.236	1.414	1.000	1.414	2.236	4.472	3.606	2.828	2.236	2.000	2.236	2.828	5.000	4.243	3.606	3.162	3.000	3.162	3.606	5.657	5.000	4.472	4.123	4.000	4.123	4.472	6.403	5.831	5.385	5.099	5.000	5.099	5.385
5.099	4.123	3.162	2.236	1.414	1.000	1.414	5.000	4.000	3.000	2.000	1.000	0.000	1.000	5.099	4.123	3.162	2.236	1.414	1.000	1.414	5.385	4.472	3.606	2.828	2.236	2.000	2.236	5.831	5.000	4.243	3.606	3.162	3.000	3.162	6.403	5.657	5.000	4.472	4.123	4.000	4.123	7.071	6.403	5.831	5.385	5.099	5.000	5.099
6.083	5.099	4.123	3.162	2.236	1.414	1.000	6.000	5.000	4.000	3.000	2.000	1.000	0.000	6.083	5.099	4.123	3.162	2.236	1.414	1.000	6.325	5.385	4.472	3.606	2.828	2.236	2.000	6.708	5.831	5.000	4.243	3.606	3.162	3.000	7.211	6.403	5.657	5.000	4.472	4.123	4.000	7.810	7.071	6.403	5.831	5.385	5.099	5.000
2.000	2.236	2.828	3.606	4.472	5.385	6.325	1.000	1.414	2.236	3.162	4.123	5.099	6.083	0.000	1.000	2.000	3.000	4.000	5.000	6.000	1.000	1.414	2.236	3.162	4.123	5.099	6.083	2.000	2.236	2.828	3.606	4.472	5.385	6.325	3.000	3.162	3.606	4.243	5.000	5.831	6.708	4.000	4.123	4.472	5.000	5.657	6.403	7.211
2.236	2.000	2.236	2.828	3.606	4.472	5.385	1.414	1.000	1.414	2.236	3.162	4.123	5.099	1.000	0.000	1.000	2.000	3.000	4.000	5.000	1.414	1.000	1.414	2.236	3.162	4.123	5.099	2.236	2.000	2.236	2.828	3.606	4.472	5.385	3.162	3.000	3.162	3.606	4.243	5.000	5.831	4.123	4.000	4.123	4.472	5.000	5.657	6.403
2.828	2.236	2.000	2.236	2.828	3.606	4.472	2.236	1.414	1.000	1.414	2.236	3.162	4.123	2.000	1.000	0.000	1.000	2.000	3.000	4.000	2.236	1.414	1.000	1.414	2.236	3.162	4.123	2.828	2.236	2.000	2.236	2.828	3.606	4.472	3.606	3.162	3.000	3.162	3.606	4.243	5.000	4.472	4.123	4.000	4.123	4.472	5.000	5.657
3.606	2.828	2.236	2.000	2.236	2.828	3.606	3.162	2.236	1.414	1.000	1.414	2.236	3.162	3.000	2.000	1.000	0.000	1.000	2.000	3.000	3.162	2.236	1.414	1.000	1.414	2.236	3.162	3.606	2.828	2.236	2.000	2.236	2.828	3.606	4.243	3.606	3.162	3.000	3.162	3.606	4.243	5.000	4.472	4.123	4.000	4.123	4.472	5.000
4.472	3.606	2.828	2.236	2.000	2.236	2.828	4.123	3.162	2.236	1.414	1.000	1.414	2.236	4.000	3.000	2.000	1.000	0.000	1.000	2.000	4.123	3.162	2.236	1.414	1.000	1.414	2.236	4.472	3.606	2.828	2.236	2.000	2.236	2.828	5.000	4.243	3.606	3.162	3.000	3.162	3.606	5.657	5.000	4.472	4.123	4.000	4.123	4.472
5.385	4.472	3.606	2.828	2.236	2.000	2.236	5.099	4.123	3.162	2.236	1.414	1.000	1.414	5.000	4.000	3.000	2.000	1.000	0.000	1.000	5.099	4.123	3.162	2.236	1.414	1.000	1.414	5.385	4.472	3.606	2.828	2.236	2.000	2.236	5.831	5.000	4.243	3.606	3.162	3.000	3.162	6.403	5.657	5.000	4.472	4.123	4.000	4.123
6.325	5.385	4.472	3.606	2.828	2.236	2.000	6.083	5.099	4.123	3.162	2.236	1.414	1.000	6.000	5.000	4.000	3.000	2.000	1.000	0.000	6.083	5.099	4.123	3.162	2.236	1.414	1.000	6.325	5.385	4.472	3.606	2.828	2.236	2.000	6.708	5.831	5.000	4.243	3.606	3.162	3.000	7.211	6.403	5.657	5.000	4.472	4.123	4.000
3.000	3.162	3.606	4.243	5.000	5.831	6.708	2.000	2.236	2.828	3.606	4.472	5.385	6.325	1.000	1.414	2.236	3.162	4.123	5.099	6.083	0.000	1.000	2.000	3.000	4.000	5.000	6.000	1.000	1.414	2.236	3.162	4.123	5.099	6.083	2.000	2.236	2.828	3.606	4.472	5.385	6.325	3.000	3.162	3.606	4.243	5.000	5.831	6.708
