0.406179	0.126771	0.044977	0.016465	0.006087	0.002322	0.001007	0.126771	0.069506	0.029163	0.011335	0.004419	0.001744	0.000786	0.044977	0.029163	0.012392	0.003298	0.002394	0.001251	0.000595	0.016465	0.011335	0.003298	0.000000	0.000818	0.000786	0.000404	0.006087	0.004419	0.002394	0.000818	0.000732	0.000452	0.000245	0.002322	0.001744	0.001251	0.000786	0.000452	0.000243	0.000140	0.001007	0.000786	0.000595	0.000404	0.000245	0.000140	0.000084
0.127860	0.294867	0.104615	0.038297	0.014158	0.005401	0.002342	0.071702	0.089977	0.056772	0.024483	0.009885	0.003961	0.001800	0.030395	0.031597	0.019167	0.006144	0.004871	0.002667	0.001304	0.011982	0.011404	0.004399	0.000000	0.001492	0.001543	0.000831	0.004606	0.004276	0.002904	0.001187	0.001208	0.000816	0.000471	0.001800	0.001648	0.001425	0.001050	0.000685	0.000405	0.000250	0.000793	0.000731	0.000649	0.000507	0.000347	0.000218	0.000141
0.045555	0.105057	0.275410	0.100822	0.037273	0.014218	0.006165	0.030524	0.057600	0.083182	0.053945	0.024168	0.010029	0.004625	0.016285	0.024168	0.023504	0.010755	0.010270	0.006141	0.003146	0.007444	0.009393	0.005010	0.000000	0.002733	0.003187	0.001847	0.003146	0.003662	0.003181	0.001630	0.001984	0.001524	0.000962	0.001309	0.001446	0.001524	0.001354	0.001037	0.000695	0.000473	0.000603	0.000651	0.000683	0.000625	0.000493	0.000349	0.000249
0.016708	0.038531	0.101012	0.273235	0.101012	0.038531	0.016708	0.012055	0.025242	0.054817	0.081365	0.054817	0.025242	0.012055	0.007458	0.013330	0.018507	0.013577	0.018507	0.013330	0.007458	0.003925	0.006007	0.004248	0.000000	0.004248	0.006007	0.003925	0.001850	0.002575	0.002804	0.001837	0.002804	0.002575	0.001850	0.000836	0.001083	0.001376	0.001490	0.001376	0.001083	0.000836	0.000410	0.000510	0.000626	0.000677	0.000626	0.000510	0.000410
0.006165	0.014218	0.037273	0.100822	0.275410	0.105057	0.045555	0.004625	0.010029	0.024168	0.053945	0.083182	0.057600	0.030524	0.003146	0.006141	0.010270	0.010755	0.023504	0.024168	0.016285	0.001847	0.003187	0.002733	0.000000	0.005010	0.009393	0.007444	0.000962	0.001524	0.001984	0.001630	0.003181	0.003662	0.003146	0.000473	0.000695	0.001037	0.001354	0.001524	0.001446	0.001309	0.000249	0.000349	0.000493	0.000625	0.000683	0.000651	0.000603
0.002342	0.005401	0.014158	0.038297	0.104615	0.294867	0.127860	0.001800	0.003961	0.009885	0.024483	0.056772	0.089977	0.071702	0.001304	0.002667	0.004871	0.006144	0.019167	0.031597	0.030395	0.000831	0.001543	0.001492	0.000000	0.004399	0.011404	0.011982	0.000471	0.000816	0.001208	0.001187	0.002904	0.004276	0.004606	0.000250	0.000405	0.000685	0.001050	0.001425	0.001648	0.001800	0.000141	0.000218	0.000347	0.000507	0.000649	0.000731	0.000793
0.001007	0.002322	0.006087	0.016465	0.044977	0.126771	0.406179	0.000786	0.001744	0.004419	0.011335	0.029163	0.069506	0.126771	0.000595	0.001251	0.002394	0.003298	0.012392	0.029163	0.044977	0.000404	0.000786	0.000818	0.000000	0.003298	0.011335	0.016465	0.000245	0.000452	0.000732	0.000818	0.002394	0.004419	0.006087	0.000140	0.000243	0.000452	0.000786	0.001251	0.001744	0.002322	0.000084	0.000140	0.000245	0.000404	0.000595	0.000786	0.001007
0.127860	0.071702	0.030395	0.011982	0.004606	0.001800	0.000793	0.294867	0.089977	0.031597	0.011404	0.004276	0.001648	0.000731	0.104615	0.056772	0.019167	0.004399	0.002904	0.001425	0.000649	0.038297	0.024483	0.006144	0.000000	0.001187	0.001050	0.000507	0.014158	0.009885	0.004871	0.001492	0.001208	0.000685	0.000347	0.005401	0.003961	0.002667	0.001543	0.000816	0.000405	0.000218	0.002342	0.001800	0.001304	0.000831	0.000471	0.000250	0.000141
0.072380	0.092900	0.059222	0.025904	0.010312	0.004090	0.001817	0.092900	0.209464	0.073556	0.026549	0.009955	0.003836	0.001702	0.059222	0.073556	0.037346	0.009511	0.006503	0.003238	0.001486	0.025904	0.026549	0.009511	0.000000	0.002417	0.002241	0.001111	0.010312	0.009955	0.006503	0.002417	0.002206	0.001347	0.000715	0.004090	0.003836	0.003238	0.002241	0.001347	0.000732	0.000418	0.001817	0.001702	0.001486	0.001111	0.000715	0.000418	0.000253
0.023616	0.045582	0.066505	0.043745	0.019323	0.007937	0.003578	0.025369	0.057200	0.148420	0.053570	0.020086	0.007741	0.003433	0.019323	0.036091	0.041939	0.016062	0.012185	0.006284	0.002928	0.010637	0.015564	0.008939	0.000000	0.003906	0.003955	0.002055	0.004910	0.006284	0.005676	0.002797	0.003096	0.002132	0.001218	0.002142	0.002518	0.002718	0.002358	0.001696	0.001048	0.000655	0.001013	0.001144	0.001218	0.001098	0.000829	0.000550	0.000366
0.007389	0.015824	0.034719	0.052268	0.034719	0.015824	0.007389	0.007371	0.016619	0.043123	0.115007	0.043123	0.016619	0.007371	0.006045	0.012529	0.021894	0.019191	0.021894	0.012529	0.006045	0.003859	0.006800	0.005576	0.000000	0.005576	0.006800	0.003859	0.002051	0.003184	0.003812	0.002597	0.003812	0.003184	0.002051	0.000998	0.001403	0.001898	0.002106	0.001898	0.001403	0.000998	0.000512	0.000679	0.000871	0.000957	0.000871	0.000679	0.000512
0.003578	0.007937	0.019323	0.043745	0.066505	0.045582	0.023616	0.003433	0.007741	0.020086	0.053570	0.148420	0.057200	0.025369	0.002928	0.006284	0.012185	0.016062	0.041939	0.036091	0.019323	0.002055	0.003955	0.003906	0.000000	0.008939	0.015564	0.010637	0.001218	0.002132	0.003096	0.002797	0.005676	0.006284	0.004910	0.000655	0.001048	0.001696	0.002358	0.002718	0.002518	0.002142	0.000366	0.000550	0.000829	0.001098	0.001218	0.001144	0.001013
0.001817	0.004090	0.010312	0.025904	0.059222	0.092900	0.072380	0.001702	0.003836	0.009955	0.026549	0.073556	0.209464	0.092900	0.001486	0.003238	0.006503	0.009511	0.037346	0.073556	0.059222	0.001111	0.002241	0.002417	0.000000	0.009511	0.026549	0.025904	0.000715	0.001347	0.002206	0.002417	0.006503	0.009955	0.010312	0.000418	0.000732	0.001347	0.002241	0.003238	0.003836	0.004090	0.000253	0.000418	0.000715	0.001111	0.001486	0.001702	0.001817
0.000793	0.001800	0.004606	0.011982	0.030395	0.071702	0.127860	0.000731	0.001648	0.004276	0.011404	0.031597	0.089977	0.294867	0.000649	0.001425	0.002904	0.004399	0.019167	0.056772	0.104615	0.000507	0.001050	0.001187	0.000000	0.006144	0.024483	0.038297	0.000347	0.000685	0.001208	0.001492	0.004871	0.009885	0.014158	0.000218	0.000405	0.000816	0.001543	0.002667	0.003961	0.005401	0.000141	0.000250	0.000471	0.000831	0.001304	0.001800	0.002342
0.045555	0.030524	0.016285	0.007444	0.003146	0.001309	0.000603	0.105057	0.057600	0.024168	0.009393	0.003662	0.001446	0.000651	0.275410	0.083182	0.023504	0.005010	0.003181	0.001524	0.000683	0.100822	0.053945	0.010755	0.000000	0.001630	0.001354	0.000625	0.037273	0.024168	0.010270	0.002733	0.001984	0.001037	0.000493	0.014218	0.010029	0.006141	0.003187	0.001524	0.000695	0.000349	0.006165	0.004625	0.003146	0.001847	0.000962	0.000473	0.000249
0.023616	0.025369	0.019323	0.010637	0.004910	0.002142	0.001013	0.045582	0.057200	0.036091	0.015564	0.006284	0.002518	0.001144	0.066505	0.148420	0.041939	0.008939	0.005676	0.002718	0.001218	0.043745	0.053570	0.016062	0.000000	0.002797	0.002358	0.001098	0.019323	0.020086	0.012185	0.003906	0.003096	0.001696	0.000829	0.007937	0.007741	0.006284	0.003955	0.002132	0.001048	0.000550	0.003578	0.003433	0.002928	0.002055	0.001218	0.000655	0.000366
0.005743	0.008807	0.010754	0.008452	0.004699	0.002238	0.001110	0.008807	0.016619	0.024000	0.015564	0.006973	0.002894	0.001334	0.010754	0.024000	0.050109	0.010681	0.006782	0.003248	0.001455	0.008452	0.015564	0.010681	0.000000	0.003103	0.002710	0.001281	0.004699	0.006973	0.006782	0.003103	0.002963	0.001772	0.000908	0.002238	0.002894	0.003248	0.002710	0.001772	0.000982	0.000555	0.001110	0.001334	0.001455	0.001281	0.000908	0.000555	0.000339
0.001744	0.003220	0.005614	0.007074	0.005614	0.003220	0.001744	0.002306	0.004829	0.010486	0.015564	0.010486	0.004829	0.002306	0.002615	0.005836	0.012185	0.019191	0.012185	0.005836	0.002615	0.002213	0.004522	0.004667	0.000000	0.004667	0.004522	0.002213	0.001427	0.002550	0.003540	0.002597	0.003540	0.002550	0.001427	0.000782	0.001227	0.001826	0.002106	0.001826	0.001227	0.000782	0.000433	0.000622	0.000851	0.000957	0.000851	0.000622	0.000433
0.001110	0.002238	0.004699	0.008452	0.010754	0.008807	0.005743	0.001334	0.002894	0.006973	0.015564	0.024000	0.016619	0.008807	0.001455	0.003248	0.006782	0.010681	0.050109	0.024000	0.010754	0.001281	0.002710	0.003103	0.000000	0.010681	0.015564	0.008452	0.000908	0.001772	0.002963	0.003103	0.006782	0.006973	0.004699	0.000555	0.000982	0.001772	0.002710	0.003248	0.002894	0.002238	0.000339	0.000555	0.000908	0.001281	0.001455	0.001334	0.001110
0.001013	0.002142	0.004910	0.010637	0.019323	0.025369	0.023616	0.001144	0.002518	0.006284	0.015564	0.036091	0.057200	0.045582	0.001218	0.002718	0.005676	0.008939	0.041939	0.148420	0.066505	0.001098	0.002358	0.002797	0.000000	0.016062	0.053570	0.043745	0.000829	0.001696	0.003096	0.003906	0.012185	0.020086	0.019323	0.000550	0.001048	0.002132	0.003955	0.006284	0.007741	0.007937	0.000366	0.000655	0.001218	0.002055	0.002928	0.003433	0.003578
